id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
1	com.google.gson.FieldNamingStrategy	translateName(java.lang.reflect.Field)	0	1	[false]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/FieldNamingStrategy.java
2	com.google.gson.JsonObject	deepCopy()	3	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
4	com.google.gson.JsonObject	add(java.lang.String,com.google.gson.JsonElement)	0	2	[false, false]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
5	com.google.gson.JsonObject	remove(java.lang.String)	0	1	[false]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
6	com.google.gson.JsonObject	addProperty(java.lang.String,java.lang.String)	0	2	[false, false]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
7	com.google.gson.JsonObject	addProperty(java.lang.String,java.lang.Number)	0	2	[false, false]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
8	com.google.gson.JsonObject	addProperty(java.lang.String,java.lang.Boolean)	0	2	[false, false]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
9	com.google.gson.JsonObject	addProperty(java.lang.String,java.lang.Character)	0	2	[false, false]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
10	com.google.gson.JsonObject	entrySet()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
11	com.google.gson.JsonObject	keySet()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
12	com.google.gson.JsonObject	size()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
13	com.google.gson.JsonObject	has(java.lang.String)	0	1	[false]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
14	com.google.gson.JsonObject	get(java.lang.String)	0	1	[false]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
15	com.google.gson.JsonObject	getAsJsonPrimitive(java.lang.String)	0	1	[false]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
16	com.google.gson.JsonObject	getAsJsonArray(java.lang.String)	0	1	[false]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
17	com.google.gson.JsonObject	getAsJsonObject(java.lang.String)	0	1	[false]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
18	com.google.gson.JsonObject	equals(java.lang.Object)	19	1	[false]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
20	com.google.gson.JsonObject	hashCode()	21	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonObject.java
3	com.google.gson.JsonElement	deepCopy()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
22	com.google.gson.JsonElement	isJsonArray()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
23	com.google.gson.JsonElement	isJsonObject()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
24	com.google.gson.JsonElement	isJsonPrimitive()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
25	com.google.gson.JsonElement	isJsonNull()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
26	com.google.gson.JsonElement	getAsJsonObject()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
27	com.google.gson.JsonElement	getAsJsonArray()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
28	com.google.gson.JsonElement	getAsJsonPrimitive()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
29	com.google.gson.JsonElement	getAsJsonNull()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
30	com.google.gson.JsonElement	getAsBoolean()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
31	com.google.gson.JsonElement	getAsNumber()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
32	com.google.gson.JsonElement	getAsString()	0	0	[]	false	public	true	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
33	com.google.gson.JsonElement	getAsDouble()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
34	com.google.gson.JsonElement	getAsFloat()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
35	com.google.gson.JsonElement	getAsLong()	0	0	[]	false	public	false	file:///tmp/projects/gson/gson/src/main/java/com/google/gson/JsonElement.java
