message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields root (line 48), entrySet (line 427), keySet (line 428) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.google.gson.internal.LinkedTreeMap	LinkedTreeMap(java.util.Comparator<? super K>)	2426	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.LinkedTreeMap	get(java.lang.Object)	2838	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	METHOD	com.google.gson.internal.LinkedTreeMap	get(java.lang.Object)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap	clear()	3266	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap	null	root	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.LinkedTreeMap	remove(java.lang.Object)	3515	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	METHOD	com.google.gson.internal.LinkedTreeMap	remove(java.lang.Object)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.LinkedTreeMap	find(K,boolean)	4827	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	METHOD	com.google.gson.internal.LinkedTreeMap	find(K,boolean)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.LinkedTreeMap	findByObject(java.lang.Object)	5771	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	METHOD	com.google.gson.internal.LinkedTreeMap	findByObject(java.lang.Object)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.LinkedTreeMap	findByObject(java.lang.Object)	5864	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	METHOD	com.google.gson.internal.LinkedTreeMap	findByObject(java.lang.Object)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.LinkedTreeMap	findByEntry(java.util.Map.Entry<?,?>)	6492	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	METHOD	com.google.gson.internal.LinkedTreeMap	findByEntry(java.util.Map.Entry<?,?>)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap	removeInternal(com.google.gson.internal.LinkedTreeMap.Node<K,V>,boolean)	7807	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap$Node	null	left	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap	removeInternal(com.google.gson.internal.LinkedTreeMap.Node<K,V>,boolean)	8023	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap$Node	null	right	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap	removeInternal(com.google.gson.internal.LinkedTreeMap.Node<K,V>,boolean)	8239	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap$Node	null	left	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap	removeInternal(com.google.gson.internal.LinkedTreeMap.Node<K,V>,boolean)	8331	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap$Node	null	right	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	com.google.gson.internal.LinkedTreeMap	removeInternal(com.google.gson.internal.LinkedTreeMap.Node<K,V>,boolean)	8369	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	PARAMETER	com.google.gson.internal.LinkedTreeMap	replaceInParent(com.google.gson.internal.LinkedTreeMap.Node<K,V>,com.google.gson.internal.LinkedTreeMap.Node<K,V>)	replacement	1	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap	replaceInParent(com.google.gson.internal.LinkedTreeMap.Node<K,V>,com.google.gson.internal.LinkedTreeMap.Node<K,V>)	8765	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap$Node	null	parent	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields parent (line 441), left (line 442), right (line 443), value (line 447) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.google.gson.internal.LinkedTreeMap$Node	Node()	13655	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields left (line 442), right (line 443), value (line 447) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.google.gson.internal.LinkedTreeMap$Node	Node(com.google.gson.internal.LinkedTreeMap.Node<K,V>,K,com.google.gson.internal.LinkedTreeMap.Node<K,V>,com.google.gson.internal.LinkedTreeMap.Node<K,V>)	13753	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap$Node	Node()	13670	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap$Node	null	key	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap$LinkedTreeMapIterator	lastReturned	15466	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap$LinkedTreeMapIterator	null	lastReturned	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.gson.internal.LinkedTreeMap$LinkedTreeMapIterator	remove()	16112	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java	FIELD	com.google.gson.internal.LinkedTreeMap$LinkedTreeMapIterator	null	lastReturned	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java
PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	com.google.gson.reflect.TypeToken	getParameterized(java.lang.reflect.Type,java.lang.reflect.Type...)	9826	/tmp/projects/gson/gson/src/main/java/com/google/gson/reflect/TypeToken.java	PARAMETER	com.google.gson.internal.$Gson$Types	newParameterizedTypeWithOwner(java.lang.reflect.Type,java.lang.reflect.Type,java.lang.reflect.Type...)	ownerType	0	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/$Gson$Types.java
FIELD_NO_INIT	@NonNull static field unsafeClass not initialized	com.google.gson.internal.reflect.UnsafeReflectionAccessor	unsafeClass	1205	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/reflect/UnsafeReflectionAccessor.java	FIELD	com.google.gson.internal.reflect.UnsafeReflectionAccessor	null	unsafeClass	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/reflect/UnsafeReflectionAccessor.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.reflect.UnsafeReflectionAccessor	getUnsafeInstance()	2928	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/reflect/UnsafeReflectionAccessor.java	METHOD	com.google.gson.internal.reflect.UnsafeReflectionAccessor	getUnsafeInstance()	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/reflect/UnsafeReflectionAccessor.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.reflect.UnsafeReflectionAccessor	getOverrideField()	3117	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/reflect/UnsafeReflectionAccessor.java	METHOD	com.google.gson.internal.reflect.UnsafeReflectionAccessor	getOverrideField()	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/reflect/UnsafeReflectionAccessor.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	<T>create(com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>)	3738	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java	METHOD	com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	<T>create(com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter	read(com.google.gson.stream.JsonReader)	8486	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java	METHOD	com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter	read(com.google.gson.stream.JsonReader)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.ConstructorConstructor	<T>newDefaultConstructor(java.lang.Class<? super T>)	4508	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java	METHOD	com.google.gson.internal.ConstructorConstructor	<T>newDefaultConstructor(java.lang.Class<? super T>)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.Excluder	<T>create(com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>)	4178	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/Excluder.java	METHOD	com.google.gson.internal.Excluder	<T>create(com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/Excluder.java
FIELD_NO_INIT	@NonNull field Excluder$1.delegate not initialized	com.google.gson.internal.Excluder$1	delegate	4338	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/Excluder.java	FIELD	com.google.gson.internal.Excluder$1	null	delegate	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/Excluder.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.Excluder$1	read(com.google.gson.stream.JsonReader)	4505	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/Excluder.java	METHOD	com.google.gson.internal.Excluder$1	read(com.google.gson.stream.JsonReader)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/Excluder.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory	<T>create(com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>)	1772	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java	METHOD	com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory	<T>create(com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java
PASS_NULLABLE	passing @Nullable parameter 'serializer' where @NonNull is required	com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory	getTypeAdapter(com.google.gson.internal.ConstructorConstructor,com.google.gson.Gson,com.google.gson.reflect.TypeToken<?>,com.google.gson.annotations.JsonAdapter)	2844	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java	PARAMETER	com.google.gson.internal.bind.TreeTypeAdapter	TreeTypeAdapter(com.google.gson.JsonSerializer<T>,com.google.gson.JsonDeserializer<T>,com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>,com.google.gson.TypeAdapterFactory)	serializer	0	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/TreeTypeAdapter.java
PASS_NULLABLE	passing @Nullable parameter 'deserializer' where @NonNull is required	com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory	getTypeAdapter(com.google.gson.internal.ConstructorConstructor,com.google.gson.Gson,com.google.gson.reflect.TypeToken<?>,com.google.gson.annotations.JsonAdapter)	2844	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java	PARAMETER	com.google.gson.internal.bind.TreeTypeAdapter	TreeTypeAdapter(com.google.gson.JsonSerializer<T>,com.google.gson.JsonDeserializer<T>,com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>,com.google.gson.TypeAdapterFactory)	deserializer	1	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/TreeTypeAdapter.java
PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory	getTypeAdapter(com.google.gson.internal.ConstructorConstructor,com.google.gson.Gson,com.google.gson.reflect.TypeToken<?>,com.google.gson.annotations.JsonAdapter)	2844	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java	PARAMETER	com.google.gson.internal.bind.TreeTypeAdapter	TreeTypeAdapter(com.google.gson.JsonSerializer<T>,com.google.gson.JsonDeserializer<T>,com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>,com.google.gson.TypeAdapterFactory)	skipPast	4	/tmp/projects/gson/gson/src/main/java/com/google/gson/internal/bind/TreeTypeAdapter.java
PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	com.google.gson.Gson	Gson()	8964	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java	PARAMETER	com.google.gson.Gson	Gson(com.google.gson.internal.Excluder,com.google.gson.FieldNamingStrategy,java.util.Map<java.lang.reflect.Type,com.google.gson.InstanceCreator<?>>,boolean,boolean,boolean,boolean,boolean,boolean,boolean,com.google.gson.LongSerializationPolicy,java.lang.String,int,int,java.util.List<com.google.gson.TypeAdapterFactory>,java.util.List<com.google.gson.TypeAdapterFactory>,java.util.List<com.google.gson.TypeAdapterFactory>)	datePattern	11	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.Gson$1	read(com.google.gson.stream.JsonReader)	15026	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java	METHOD	com.google.gson.Gson$1	read(com.google.gson.stream.JsonReader)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.Gson$2	read(com.google.gson.stream.JsonReader)	15763	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java	METHOD	com.google.gson.Gson$2	read(com.google.gson.stream.JsonReader)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.Gson$3	read(com.google.gson.stream.JsonReader)	16892	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java	METHOD	com.google.gson.Gson$3	read(com.google.gson.stream.JsonReader)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.gson.Gson	<T>fromJson(java.lang.String,java.lang.reflect.Type)	36548	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java	METHOD	com.google.gson.Gson	<T>fromJson(java.lang.String,java.lang.reflect.Type)	null	null	/tmp/projects/gson/gson/src/main/java/com/google/gson/Gson.java
